transaction_id,fecha,anio,mes,nombre_mes,empresa,cliente_proveedor,categoria,subcategoria,tipo_movimiento,importe_limpio,moneda,canal_pago,estado,centro_coste,descripcion,referencia_externa,pais
TRX-100623,2025-08-08,2025,8,Agosto,Grupo Meridian SA,Grupo Tejedor S.Coop.,Servicios,Soporte,Gasto,2470.5,EUR,Paypal,Pagado,Dirección,Del algunas club partes diciembre.,REF-10113,Italia
TRX-100624,2024-06-04,2024,6,Junio,Grupo Meridian SA,Familia Galván S.Coop.,Impuestos,Retenciones,Gasto,2582.94,EUR,SEPA,Pagado,TI,Zona económica imposible algunas.,REF-72670,España
TRX-100625,2024-08-19,2024,8,Agosto,Grupo Meridian SA,Ainara Navas Román S.Com.,Servicios,Asesoría,Ingreso,2582.07,GBP,Paypal,Pagado,RRHH,Premio vuelta pacientes partes interior vez político proyecto.,REF-57044,España
TRX-100626,2024-02-26,2024,2,Febrero,Atlantic Holdings SL,Alimentación TUR S.L.N.E,Marketing,Eventos,Ingreso,2621.93,EUR,Efectivo,Pagado,TI,Clase zonas problema ambiente sala.,REF-48005,España
TRX-100627,2024-02-10,2024,2,Febrero,Cresta Partners SA,Sans y asociados S.Coop.,Consultoría,Operaciones,Gasto,7866.07,EUR,Bizum,Pagado,Finanzas,El silencio pacientes varios económico instituciones.,REF-92656,España
TRX-100628,2025-10-09,2025,10,Octubre,Cresta Partners SA,Saldaña & Asociados S.Coop.,Logística,Transporte,Gasto,5112.32,EUR,Transferencia,Pagado,Dirección,Modelo producto segunda visita pacientes nuevos pudo ambiente.,REF-87718,España
TRX-100629,2026-03-22,2026,3,Marzo,Grupo Meridian SA,Restauración FLT S.L.N.E,Impuestos,IVA,Gasto,3521.71,EUR,Paypal,Cancelado,Finanzas,Sobre organización durante octubre n rafael niño aun club.,REF-14855,España
TRX-100630,2024-02-13,2024,2,Febrero,Iberia Finance SL,Gloria Hernando Hervia S.A.T.,Suministros,Energía,Gasto,3001.57,EUR,Bizum,Pagado,TI,Sino niveles si muerto señor.,REF-98877,Francia
TRX-100631,2026-01-28,2026,1,Enero,Iberia Finance SL,Lozano y Giménez S.L.,Financiación,Préstamos,Ingreso,3056.47,EUR,Tarjeta,Pagado,Finanzas,Marzo grande partes material lleva siguiente produce luz posible.,REF-71763,Italia
TRX-100632,2024-09-05,2024,9,Septiembre,Iberia Finance SL,Manufacturas VML S.L.,Otros,Varios,Ingreso,4467.68,EUR,Transferencia,Rechazado,Finanzas,Piel anterior mí cinco cabeza estaba buena superior he semanas.,REF-69793,España
TRX-100633,2026-04-17,2026,4,Abril,Iberia Finance SL,Castejón y asociados S.L.N.E,Otros,Varios,Ingreso,2987.13,EUR,SEPA,Pagado,Comercial,Efectos ministro función manera obras espacio sola conciencia corte mucho.,REF-65864,España
TRX-100634,2024-05-03,2024,5,Mayo,Atlantic Holdings SL,Construcción del Mediterráneo S.A.,Impuestos,Retenciones,Ingreso,4858.66,USD,Tarjeta,Pendiente,RRHH,Mal cámara segundo estados análisis entonces derecho sean parís.,REF-32734,España
TRX-100635,2024-05-24,2024,5,Mayo,Nordic Capital SA,Hermanos Mendizábal S.Coop.,Servicios,Mantenimiento,Gasto,3715.32,EUR,SEPA,Pagado,Comercial,Nosotros hija partidos blanco acuerdo aquel.,REF-86282,España
TRX-100636,2025-09-19,2025,9,Septiembre,Nordic Capital SA,Barral y Mínguez S.A.,Servicios,Asesoría,Gasto,7901.21,EUR,Paypal,Pagado,Finanzas,Sueño comenzó tarde campaña carne riesgo.,REF-33516,Italia
TRX-100637,2025-03-02,2025,3,Marzo,Cresta Partners SA,Lucía Pou Martínez S.L.U.,Otros,Ajustes,Gasto,2894.94,EUR,Tarjeta,Pagado,RRHH,Proyectos hacen orden viene torno alrededor.,REF-69037,España
TRX-100638,2025-12-09,2025,12,Diciembre,Andes Investments SL,Bello y Álvarez S.L.,Consultoría,Operaciones,Ingreso,5290.7,EUR,Paypal,Pagado,Finanzas,Diario muchos asunto dinero momento llevar cine.,REF-92207,Francia
TRX-100639,2025-03-04,2025,3,Marzo,Andes Investments SL,Hermanos Seco S.L.,Marketing,Eventos,Ingreso,441987.0,EUR,Transferencia,Cancelado,Finanzas,Hoy diario cabeza nuevo usted actitud campaña del artículo fuentes.,REF-91123,España
TRX-100640,2024-08-12,2024,8,Agosto,Cresta Partners SA,Restauración Roldán S.L.,Financiación,Comisiones,Gasto,2207.66,EUR,Efectivo,Pagado,Finanzas,Jorge sido animales fueron qué conseguir.,REF-29558,España
TRX-100641,2024-06-29,2024,6,Junio,Cresta Partners SA,Roura & Asociados S.L.,Logística,Almacenaje,Ingreso,7385.27,USD,Transferencia,Pagado,Operaciones,Centro les servicio nivel especialmente grupo entrada riesgo.,REF-37471,España
TRX-100642,2026-04-04,2026,4,Abril,Iberia Finance SL,Talleres TGXA S.A.,Suministros,Energía,Gasto,4758.13,EUR,Transferencia,Rechazado,Comercial,Valor cargo cabo o pedro pedro.,REF-30715,Portugal
TRX-100643,2024-04-28,2024,4,Abril,Nordic Capital SA,Construcción Escrivá y asociados S.Coop.,Logística,Distribución,Ingreso,3995.07,EUR,SEPA,Pagado,TI,Dicho primera voz quería pregunta quiero producción habrá dinero.,REF-36050,Portugal
TRX-100644,2026-03-08,2026,3,Marzo,Atlantic Holdings SL,Bernardo Villena Casanova S.L.,Suministros,Oficina,Ingreso,8893.42,EUR,Tarjeta,Pendiente,Comercial,Peor presenta mujer favor fueron voy.,REF-59221,Italia
TRX-100645,2025-08-22,2025,8,Agosto,Iberia Finance SL,Casado & Asociados S.A.,Servicios,Mantenimiento,Gasto,3023.82,USD,Tarjeta,Pagado,RRHH,Encima durante modo negro otra hecho.,REF-69636,España
TRX-100646,2025-04-13,2025,4,Abril,Cresta Partners SA,Promociones Duarte y asociados S.L.N.E,Suministros,Oficina,Ingreso,5284.55,EUR,Efectivo,Pagado,Comercial,Relación años deseo lópez.,REF-14206,España
TRX-100647,2024-05-19,2024,5,Mayo,Grupo Meridian SA,Supermercados Chaves y asociados S.L.,Ventas,Venta servicio,Ingreso,5475.43,EUR,Tarjeta,Pendiente,Comercial,Debía n teatro diez crecimiento pocos era todo trabajo asunto.,REF-48687,España
TRX-100648,2025-08-14,2025,8,Agosto,Iberia Finance SL,Desarrollo Ibérica S.Coop.,Otros,Varios,Ingreso,6602.89,EUR,SEPA,Pagado,Comercial,Además parecía e madre ningún fiscal ciento.,REF-87539,España
TRX-100649,2024-01-15,2024,1,Enero,Cresta Partners SA,Infraestructuras WKBD S.L.,Logística,Almacenaje,Gasto,1598.41,USD,Tarjeta,Pagado,RRHH,Quería manuel haciendo diez tenía informe.,REF-39151,Italia
TRX-100650,2025-08-10,2025,8,Agosto,Grupo Meridian SA,Roura y asociados S.A.,Otros,Varios,Ingreso,3013.43,GBP,Transferencia,Cancelado,Dirección,Final todavía tenido tiempos seis proyecto siempre armas diferencia algunos.,REF-76088,España
TRX-100651,2025-05-05,2025,5,Mayo,Grupo Meridian SA,Inmobiliaria Avanzadas S.A.,Financiación,Intereses,Ingreso,3682.98,EUR,Transferencia,Pagado,Finanzas,Interior contra particular tienen fernando partir informe.,REF-63296,Alemania
TRX-100652,2024-10-29,2024,10,Octubre,Cresta Partners SA,Claudio Ángel Oller S.L.,Consultoría,Finanzas,Ingreso,198305.0,GBP,Transferencia,Pagado,Operaciones,Causa importantes aun partido sistemas ex internacional.,REF-31207,España
TRX-100653,2025-08-20,2025,8,Agosto,Grupo Meridian SA,Tapia y Castell S.C.P,Otros,Regularización,Ingreso,3914.66,EUR,Tarjeta,Pendiente,TI,Viaje lucha otras sol mujeres grado buenos único fácil viene.,REF-34241,Portugal
TRX-100654,2025-04-20,2025,4,Abril,Cresta Partners SA,Seco y España S.Com.,Suministros,Energía,Ingreso,5481.22,EUR,Bizum,Pagado,Finanzas,Tenían carácter muchas población pacientes razones cuba familia.,REF-48874,España
TRX-100655,2025-09-19,2025,9,Septiembre,Cresta Partners SA,Inversiones ORH S.A.,Marketing,Contenido,Ingreso,1515.15,EUR,Efectivo,Pendiente,Finanzas,Solamente nunca vez miedo palabra figura temas.,REF-77467,Alemania
TRX-100656,2024-04-23,2024,4,Abril,Atlantic Holdings SL,Verdugo y Cerezo S.Coop.,Suministros,Oficina,Gasto,2657.0,EUR,Transferencia,Pagado,Comercial,Políticas existen apenas hecho con manera principios los medios banco.,REF-94957,España
TRX-100657,2025-12-27,2025,12,Diciembre,Nordic Capital SA,Hidalgo & Asociados S.Coop.,Servicios,Asesoría,Ingreso,5934.84,GBP,Tarjeta,Pagado,Dirección,Pie contenido recursos tarde vida fútbol.,REF-72717,Portugal
TRX-100658,2024-08-02,2024,8,Agosto,Atlantic Holdings SL,Azcona y asociados S.Coop.,Otros,Regularización,Ingreso,2843.37,EUR,Efectivo,Pagado,TI,Policía estos posibilidades cuerpo resultado vino.,REF-46325,España
TRX-100659,2025-04-08,2025,4,Abril,Andes Investments SL,Instalaciones ZNA S.L.,Suministros,Tecnología,Gasto,3142.09,EUR,Transferencia,Pagado,RRHH,Usted familia corte sangre tales cuando puntos secretario.,REF-98907,Francia
TRX-100660,2025-09-27,2025,9,Septiembre,Cresta Partners SA,Baudelio Pagès Aguado S.Coop.,Marketing,Eventos,Gasto,6498.93,GBP,Transferencia,Pagado,TI,Dicho caso puesto quedó hablar se salud cuatro.,REF-21443,España
TRX-100661,2024-03-19,2024,3,Marzo,Nordic Capital SA,Soluciones Casals S.L.N.E,Consultoría,Finanzas,Ingreso,1931.39,EUR,Bizum,Pagado,Comercial,Tal siete ley comisión.,REF-36772,España
TRX-100662,2025-03-02,2025,3,Marzo,Grupo Meridian SA,Promociones Romero & Asociados S.Coop.,Ventas,Venta servicio,Ingreso,2188.06,EUR,Paypal,Pendiente,Finanzas,Nada media fútbol estas libro principio ellas.,REF-48209,España
TRX-100663,2025-06-16,2025,6,Junio,Grupo Meridian SA,Consultoría Ibérica S.C.P,Ventas,Venta producto,Gasto,1421.09,EUR,Bizum,Pagado,Operaciones,Comisión mayores abril va dentro posibilidad.,REF-73720,España
TRX-100664,2025-03-31,2025,3,Marzo,Atlantic Holdings SL,Consultoría Robledo y asociados S.Coop.,Financiación,Comisiones,Gasto,6625.97,EUR,Efectivo,Pagado,Operaciones,Voz doctor razones carácter carne ocasiones.,REF-39724,España
TRX-100665,2024-05-31,2024,5,Mayo,Atlantic Holdings SL,Catalá y Canals S.L.N.E,Marketing,Publicidad,Gasto,5066.12,EUR,Tarjeta,Pagado,Comercial,Primera palabras con tiempos.,REF-80165,España
TRX-100666,2025-12-10,2025,12,Diciembre,Nordic Capital SA,Hermanos Román S.L.N.E,Consultoría,Operaciones,Ingreso,5003.27,EUR,Transferencia,Cancelado,RRHH,Principio junto capacidad pequeño.,REF-26577,España
TRX-100667,2024-07-29,2024,7,Julio,Cresta Partners SA,Despacho Iberia S.C.P,Suministros,Oficina,Ingreso,2617.3,EUR,Efectivo,Pagado,TI,Entrar afirmó final mejores dentro.,REF-80761,Alemania
TRX-100668,2024-05-04,2024,5,Mayo,Grupo Meridian SA,Farmaceútica ZE S.L.,Financiación,Intereses,Ingreso,1357.94,USD,Tarjeta,Rechazado,Operaciones,Hacia estoy nosotros sistema algunos para nuestro.,REF-30454,España
TRX-100669,2024-12-05,2024,12,Diciembre,Grupo Meridian SA,Hnos Ramón S.Coop.,Financiación,Comisiones,Gasto,1132.41,USD,SEPA,Pagado,RRHH,Países ir nos actual porque hacer c.,REF-67947,España
TRX-100670,2025-05-05,2025,5,Mayo,Nordic Capital SA,Ripoll & Asociados S.Com.,Servicios,Asesoría,Ingreso,5956.28,EUR,Transferencia,Pagado,TI,Frente de línea varios maría.,REF-90939,Francia
TRX-100671,2024-04-04,2024,4,Abril,Iberia Finance SL,Construcción Rosa & Asociados S.C.P,Logística,Almacenaje,Gasto,4127.55,EUR,Tarjeta,Pagado,Comercial,C familia gran con seguir pregunta mercado construcción tengo.,REF-46428,España
TRX-100672,2025-04-01,2025,4,Abril,Andes Investments SL,Gárate y asociados S.A.T.,Servicios,Asesoría,Ingreso,4522.3,EUR,Paypal,Pagado,RRHH,Durante forma pueda clase dos generales electoral vuelta.,REF-77050,Alemania
TRX-100673,2024-05-31,2024,5,Mayo,Atlantic Holdings SL,Supermercados Españolas S.A.,Suministros,Tecnología,Gasto,3597.11,EUR,Transferencia,Pagado,Operaciones,Objeto manos soy pequeño banco casi mientras base espera socialista.,REF-50381,Alemania
TRX-100674,2024-08-08,2024,8,Agosto,Cresta Partners SA,Paz y asociados S.L.,Financiación,Préstamos,Gasto,2043.51,GBP,Paypal,Pagado,Dirección,Debía donde capital reforma estamos como.,REF-65552,Portugal
TRX-100675,2025-08-24,2025,8,Agosto,Nordic Capital SA,Desarrollo Manjón & Asociados S.L.N.E,Impuestos,IVA,Ingreso,2681.79,EUR,Paypal,Cancelado,RRHH,Producto acciones carta hijo políticas.,REF-53963,España
TRX-100676,2024-03-31,2024,3,Marzo,Grupo Meridian SA,Distribuciones NTO S.Com.,Otros,Ajustes,Ingreso,1768.63,EUR,Efectivo,Pagado,RRHH,Agua el miguel superior se propuesta congreso.,REF-70570,España
TRX-100677,2024-07-09,2024,7,Julio,Atlantic Holdings SL,Inversiones Giménez y asociados S.L.,Consultoría,Estrategia,Gasto,1643.41,EUR,Transferencia,Pendiente,Operaciones,Les posible banco aquel buenos semanas alguna esto instituciones porque.,REF-86704,España
TRX-100678,2025-04-19,2025,4,Abril,Iberia Finance SL,Fábrica Españolas S.A.,Financiación,Comisiones,Ingreso,4863.01,EUR,Tarjeta,Pagado,Dirección,Lleva aquellas voz sistemas electoral muerte españa pp.,REF-93435,España
TRX-100679,2024-07-02,2024,7,Julio,Cresta Partners SA,Logística Barceló & Asociados S.L.L.,Marketing,Eventos,Gasto,1195.63,EUR,Transferencia,Pagado,Operaciones,Marcha problema mis una lucha dolor visita.,REF-74625,Alemania
TRX-100680,2026-02-02,2026,2,Febrero,Andes Investments SL,Restauración NGFK S.Com.,Servicios,Asesoría,Gasto,1775.45,EUR,Paypal,Pendiente,Dirección,Siglo comunicación cuestión negro tal sentido artículo solo.,REF-99903,España
TRX-100681,2025-06-08,2025,6,Junio,Atlantic Holdings SL,Ciro Valcárcel Escudero S.Coop.,Servicios,Mantenimiento,Ingreso,2765.16,EUR,Transferencia,Pagado,TI,Social investigación metros reunión como sea.,REF-27759,España
TRX-100682,2025-01-04,2025,1,Enero,Cresta Partners SA,Servicios Expósito S.A.,Ventas,Venta servicio,Gasto,3291.34,USD,Efectivo,Pagado,Operaciones,Ir ninguna siquiera dio éxito.,REF-79417,España
TRX-100683,2024-07-17,2024,7,Julio,Iberia Finance SL,Alimentación Cabo S.Com.,Servicios,Asesoría,Ingreso,1410.57,EUR,Tarjeta,Pagado,Operaciones,Hacer con s comenzó.,REF-99780,Portugal
TRX-100684,2025-12-15,2025,12,Diciembre,Iberia Finance SL,Industrias Blanes S.C.P,Marketing,Contenido,Gasto,1176.4,EUR,Efectivo,Pendiente,Finanzas,Cantidad volver del enero gracias vía industria otra madrid peso área.,REF-27950,España
TRX-100685,2025-02-25,2025,2,Febrero,Nordic Capital SA,Inversiones Mármol S.Coop.,Suministros,Tecnología,Gasto,3889.97,EUR,Tarjeta,Pagado,Comercial,Yo autoridades formas ellos tales antes segundo.,REF-83224,España
TRX-100686,2025-12-30,2025,12,Diciembre,Grupo Meridian SA,Cifuentes y Abella S.L.N.E,Financiación,Comisiones,Ingreso,3495.51,EUR,Transferencia,Pagado,Comercial,Importante buen m unidos distintas.,REF-12277,España
TRX-100687,2025-01-06,2025,1,Enero,Grupo Meridian SA,Capdevila y Téllez S.A.,Marketing,Contenido,Ingreso,5905.96,USD,SEPA,Pagado,Operaciones,Tarde instituto da otro claro.,REF-32571,España
TRX-100688,2026-04-14,2026,4,Abril,Nordic Capital SA,Blazquez & Asociados S.Coop.,Ventas,Suscripción,Ingreso,139804.0,EUR,Bizum,Pagado,Comercial,Empresas iba frente medios aparece puedo.,REF-50295,España
TRX-100689,2025-03-11,2025,3,Marzo,Iberia Finance SL,Minería Calleja y asociados S.L.N.E,Consultoría,Estrategia,Ingreso,4087.22,EUR,Paypal,Pendiente,Finanzas,Hermano supuesto espera otro que corte todas siete.,REF-35736,España
TRX-100690,2024-03-01,2024,3,Marzo,Iberia Finance SL,Coloma y asociados S.Com.,Financiación,Comisiones,Gasto,2108.02,USD,Transferencia,Pagado,Dirección,Cuba estos población artículo nuevo real mientras materia m.,REF-11346,Portugal
TRX-100691,2024-07-29,2024,7,Julio,Nordic Capital SA,Teobaldo Teruel Riba S.Coop.,Servicios,Asesoría,Ingreso,2157.43,EUR,Transferencia,Pagado,Dirección,Lugar solamente distintas vista pasa resultado figura menor.,REF-46356,Alemania
TRX-100692,2024-06-13,2024,6,Junio,Andes Investments SL,Restauración Española S.Coop.,Suministros,Tecnología,Ingreso,1498.85,EUR,Transferencia,Pendiente,Finanzas,Tenemos riesgo local hizo durante tengo cualquier capaz dios.,REF-79315,España
TRX-100693,2024-06-24,2024,6,Junio,Cresta Partners SA,Eliseo Canet Barreda S.L.N.E,Nómina,Bonos,Ingreso,2119.44,EUR,Tarjeta,Rechazado,Dirección,Sueño señaló mirada tierra mejor adelante r humana.,REF-72221,España
TRX-100694,2025-03-26,2025,3,Marzo,Nordic Capital SA,Fábrica Ibéricos S.A.,Otros,Varios,Ingreso,2660.83,USD,Paypal,Pagado,RRHH,Unos diario otras conocimiento diario medios.,REF-39825,España
TRX-100695,2025-04-22,2025,4,Abril,Andes Investments SL,Familia Benavent S.Coop.,Suministros,Oficina,Ingreso,5620.57,EUR,Efectivo,Pagado,RRHH,Comercio sin española te otro apoyo aspectos días josé miedo.,REF-15322,España
TRX-100696,2025-01-29,2025,1,Enero,Grupo Meridian SA,Tecnologías Reina y asociados S.Com.,Logística,Transporte,Gasto,1945.16,EUR,Efectivo,Pagado,TI,Unidos tal razones este.,REF-39605,España
TRX-100697,2024-07-12,2024,7,Julio,Grupo Meridian SA,Distribuciones Alba S.Com.,Marketing,Eventos,Ingreso,8074.26,USD,Efectivo,Pagado,Dirección,Análisis junio palabra título has carácter sabía espacio luego.,REF-74441,España
TRX-100698,2025-06-19,2025,6,Junio,Iberia Finance SL,Restauración MU S.A.,Impuestos,Retenciones,Ingreso,4266.21,EUR,Paypal,Pagado,Finanzas,Tras humanos estudios consumo cámara difícil primero dónde.,REF-32114,España
TRX-100699,2024-07-24,2024,7,Julio,Iberia Finance SL,Cózar y Ballester S.L.,Nómina,Bonos,Gasto,3839.86,EUR,Paypal,Pendiente,Operaciones,Muchos nada después productos u me da gracias él.,REF-86273,España
TRX-100700,2025-05-02,2025,5,Mayo,Grupo Meridian SA,Hermanos Expósito S.Coop.,Impuestos,Retenciones,Gasto,3188.52,EUR,Tarjeta,Pendiente,Finanzas,San otra habría era diversas.,REF-26015,España
TRX-100701,2025-10-05,2025,10,Octubre,Iberia Finance SL,Artemio Asensio Miranda S.A.,Logística,Transporte,Ingreso,2883.47,EUR,Transferencia,Pendiente,TI,Se persona tú hijo muchos llevar baja.,REF-98880,España
TRX-100702,2025-09-11,2025,9,Septiembre,Nordic Capital SA,Construcción Muñoz S.Com.,Consultoría,Finanzas,Gasto,2294.49,EUR,SEPA,Pagado,Finanzas,Mundo cuestión debe respuesta ningún plan industria junto política.,REF-96649,Portugal
TRX-100703,2024-07-25,2024,7,Julio,Cresta Partners SA,Cayetano Bueno Guardiola S.L.N.E,Logística,Almacenaje,Gasto,1376.52,EUR,SEPA,Pagado,Operaciones,Carrera va pablo justicia fernando viejo.,REF-80848,España
TRX-100704,2024-05-01,2024,5,Mayo,Grupo Meridian SA,Salvà & Asociados S.Com.,Ventas,Venta servicio,Gasto,1983.05,EUR,Paypal,Pagado,Finanzas,Natural concepto son viaje hechos eran somos importantes.,REF-14306,España
TRX-100705,2024-06-17,2024,6,Junio,Grupo Meridian SA,Transportes Cabanillas S.L.,Marketing,Contenido,Gasto,6618.17,EUR,Bizum,Pagado,Finanzas,Vino propio santiago conciencia cama nuevas.,REF-84560,España
TRX-100706,2025-07-06,2025,7,Julio,Grupo Meridian SA,Mauricio Doménech Marqués S.A.,Financiación,Comisiones,Gasto,4137.51,EUR,Tarjeta,Pagado,TI,Fuentes libro ese seguro visto diversas imágenes.,REF-44523,España
TRX-100707,2025-11-23,2025,11,Noviembre,Atlantic Holdings SL,Florentina Checa Casals S.L.N.E,Impuestos,Sociedades,Gasto,6589.39,EUR,Transferencia,Pagado,Comercial,Son intereses estoy asociación asimismo además méxico exterior propios.,REF-58026,España
TRX-100708,2026-02-22,2026,2,Febrero,Grupo Meridian SA,Blanco y asociados S.Coop.,Otros,Varios,Gasto,199899.0,EUR,Efectivo,Cancelado,TI,Marco proyectos fue perdido vez mantener i.,REF-56041,España
TRX-100709,2024-08-28,2024,8,Agosto,Andes Investments SL,Grupo Calzada S.C.P,Nómina,Sueldos,Gasto,1739.6,EUR,Bizum,Pagado,Operaciones,Habría adelante horas temas cargo empresa.,REF-25003,España
TRX-100710,2024-11-29,2024,11,Noviembre,Grupo Meridian SA,Felisa Sola Canales S.A.,Ventas,Suscripción,Ingreso,3172.47,EUR,Paypal,Pagado,TI,Asimismo material llega nuestro quienes.,REF-44946,España
TRX-100711,2024-01-23,2024,1,Enero,Grupo Meridian SA,Noriega y asociados S.A.T.,Logística,Distribución,Gasto,2023.91,EUR,Efectivo,Pagado,TI,Presidente ninguna defensa siguientes decir nuestra jóvenes rafael juez.,REF-23114,España
TRX-100712,2025-05-23,2025,5,Mayo,Nordic Capital SA,Hermanos Ropero S.L.U.,Nómina,Bonos,Gasto,3512.88,EUR,Efectivo,Cancelado,Comercial,Han dolor propios hechos todavía ayuda.,REF-75136,España
TRX-100713,2024-08-07,2024,8,Agosto,Atlantic Holdings SL,Despacho OE S.L.N.E,Servicios,Asesoría,Gasto,1208.22,EUR,SEPA,Pagado,Comercial,Operación crisis cargo carlos s tres abril aquella negro.,REF-91863,Portugal
TRX-100714,2025-08-15,2025,8,Agosto,Andes Investments SL,Finanzas Olmedo S.L.N.E,Servicios,Asesoría,Ingreso,867.56,EUR,Transferencia,Pagado,RRHH,Nuevos francia va diario igual realizar razón del nuestras.,REF-72294,España
TRX-100715,2025-10-29,2025,10,Octubre,Andes Investments SL,Comercializadora Globales S.Com.,Suministros,Oficina,Gasto,288339.0,EUR,Paypal,Pagado,Operaciones,No aun corte nuevas trata volver pie ojos.,REF-36224,España
